pincode,post_office_count,unique_district_count,unique_state_count,district_candidates,state_candidates,office_type_candidates,delivery_candidates,valid_coordinate_pair_count,invalid_coordinate_pair_count,incomplete_coordinate_pair_count,mean_valid_latitude,mean_valid_longitude,ambiguous_district,ambiguous_state
533428,25,2,1,ALLURI SITHARAMA RAJU|KAKINADA,ANDHRA PRADESH,BO|PO,Delivery,24,0,1,17.346473,81.962838,True,False
535521,25,2,1,PARVATHIPURAM MANYAM|VIZIANAGARAM,ANDHRA PRADESH,BO|PO,Delivery|Non Delivery,5,20,0,18.912136,83.411787,True,False
737134,25,2,1,EAST DISTRICT|SOUTH DISTRICT,SIKKIM,BO|PO,Delivery,25,0,0,27.317136,88.476467,True,False
793114,25,2,1,EAST KHASI HILLS|SOUTH WEST KHASI HILLS,MEGHALAYA,BO|PO,Delivery,6,0,19,25.42863,91.39065,True,False
795006,25,2,1,CHURACHANDPUR|PHERZAWL,MANIPUR,BO|PO,Delivery,25,0,0,24.346894,93.407103,True,False
804429,25,2,1,ARWAL|JEHANABAD,BIHAR,BO|PO,Delivery,25,0,0,24.979586,84.147857,True,False
835211,25,2,1,GUMLA|SIMDEGA,JHARKHAND,BO|PO,Delivery,25,0,0,22.804852,84.812175,True,False
848209,25,2,1,DARBHANGA|SAMASTIPUR,BIHAR,BO|PO,Delivery,25,0,0,25.862968,85.781026,True,False
244411,24,2,1,MORADABAD|SAMBHAL,UTTAR PRADESH,BO|PO,Delivery,24,0,0,28.777758,78.777001,True,False
273165,24,2,1,GORAKHPUR|MAHARAJGANJ,UTTAR PRADESH,BO|PO,Delivery,24,0,0,26.921404,83.291598,True,False
389210,24,2,1,MAHISAGAR|PANCH MAHALS,GUJARAT,BO|PO,Delivery,24,0,0,22.932607,73.536849,True,False
425408,24,2,1,DHULE|NANDURBAR,MAHARASHTRA,BO|PO,Delivery|Non Delivery,24,0,0,21.337988,74.570044,True,False
431509,24,2,1,HINGOLI|PARBHANI,MAHARASHTRA,BO|PO,Delivery,24,0,0,19.634348,76.658507,True,False
473101,24,2,1,ASHOKNAGAR|GUNA,MADHYA PRADESH,BO|PO,Delivery,24,0,0,24.398024,77.427207,True,False
476332,24,2,1,MORENA|SHEOPUR,MADHYA PRADESH,BO|PO,Delivery,19,0,5,26.018475,77.453423,True,False
493661,24,2,1,DHAMTARI|RAIPUR,CHHATTISGARH,BO|PO,Delivery,24,0,0,21.415851,81.511647,True,False
531151,24,2,1,VISAKHAPATANAM|VIZIANAGARAM,ANDHRA PRADESH,BO|PO,Delivery,24,0,0,18.293465,82.795965,True,False
700135,24,2,1,24 PARAGANAS NORTH|24 PARAGANAS SOUTH,WEST BENGAL,BO|PO,Delivery,24,0,0,22.590805,88.534596,True,False
768107,24,2,1,DEOGARH|SAMBALPUR,ODISHA,BO|PO,Delivery,24,0,0,21.583509,84.378068,True,False
768109,24,2,1,DEOGARH|SAMBALPUR,ODISHA,BO|PO,Delivery,23,0,1,21.208439,84.846779,True,False
794109,24,2,1,EAST GARO HILLS|WEST GARO HILLS,MEGHALAYA,BO|PO,Delivery,14,0,10,25.763454,90.338226,True,False
801302,24,2,1,NAWADA|PATNA,BIHAR,BO|PO,Delivery,19,5,0,25.767508,84.088522,True,False
822120,24,2,1,GARHWA|PALAMU,JHARKHAND,BO|PO,Delivery,24,0,0,24.163047,85.004546,True,False
832302,24,2,1,EAST SINGHBUM|WEST SINGHBHUM,JHARKHAND,BO|PO,Delivery,21,2,1,22.998309,86.992711,True,False
835231,24,2,1,GUMLA|LOHARDAGA,JHARKHAND,BO|PO,Delivery,22,0,2,23.382771,84.6387,True,False
121004,23,2,1,FARIDABAD|PALWAL,HARYANA,BO|PO,Delivery|Non Delivery,22,0,1,27.972583,77.872341,True,False
272178,23,2,1,BASTI|SIDDHARTH NAGAR,UTTAR PRADESH,BO|PO,Delivery,23,0,0,26.863782,82.414421,True,False
363410,23,2,1,BOTAD|SURENDRANAGAR,GUJARAT,BO|PO,Delivery,23,0,0,22.45433,71.65249,True,False
484224,23,2,1,ANUPPUR|SHAHDOL,MADHYA PRADESH,BO|PO,Delivery,23,0,0,23.283024,81.722613,True,False
494228,23,2,1,KONDAGAON|NARAYANPUR,CHHATTISGARH,BO|PO,Delivery,23,0,0,19.735019,81.630464,True,False
517247,23,2,1,ANNAMAYYA|CHITTOOR,ANDHRA PRADESH,BO|PO,Delivery,23,0,0,14.5057,77.8985,True,False
533347,23,2,1,ALLURI SITHARAMA RAJU|EAST GODAVARI,ANDHRA PRADESH,BO|PO,Delivery,23,0,0,17.910229,81.488504,True,False
563125,23,2,1,CHIKKABALLAPURA|KOLAR,KARNATAKA,BO|PO,Delivery|Non Delivery,23,0,0,13.452712,78.057065,True,False
796261,23,2,1,SAITUAL|SERCHHIP,MIZORAM,BO|PO,Delivery,21,0,2,23.797491,92.991506,True,False
804422,23,2,1,ARWAL|JEHANABAD,BIHAR,BO|PO,Delivery,23,0,0,25.024495,85.115813,True,False
813208,23,2,1,GODDA|SAHEBGANJ,JHARKHAND,BO|PO,Delivery,23,0,0,25.026995,87.401038,True,False
852202,23,2,1,MADHEPURA|SAHARSA,BIHAR,BO|PO,Delivery,23,0,0,25.884,86.600321,True,False
271201,22,2,1,BALRAMPUR|SHRAVASTI,UTTAR PRADESH,BO|HO|PO,Delivery|Non Delivery,22,0,0,27.255062,82.243979,True,False
272152,22,2,1,SANT KABEER NAGAR|SIDDHARTH NAGAR,UTTAR PRADESH,BO|PO,Delivery,22,0,0,27.126025,82.98899,True,False
362150,22,2,1,GIR SOMNATH|JUNAGADH,GUJARAT,BO|PO,Delivery,22,0,0,21.045039,70.523395,True,False
362620,22,2,1,JUNAGADH|PORBANDAR,GUJARAT,BO|PO,Delivery,22,0,0,21.501119,70.010582,True,False
363330,22,2,1,MORBI|SURENDRANAGAR,GUJARAT,BO|PO,Delivery,22,0,0,22.989696,71.187211,True,False
363421,22,2,1,BOTAD|SURENDRANAGAR,GUJARAT,BO|PO,Delivery,22,0,0,22.560927,71.818119,True,False
382220,22,2,1,AHMADABAD|GANDHINAGAR,GUJARAT,BO|PO,Delivery,20,0,2,22.824469,72.350192,True,False
396051,22,2,1,NAVSARI|VALSAD,GUJARAT,BO|PO,Delivery,22,0,0,20.562868,73.263435,True,False
484334,22,2,1,ANUPPUR|SHAHDOL,MADHYA PRADESH,BO|PO,Delivery,18,0,4,23.39,81.833333,True,False
496118,22,2,1,JASHPUR|RAIGARH,CHHATTISGARH,BO|PO,Delivery,22,0,0,22.600462,83.227765,True,False
531162,22,2,1,VISAKHAPATANAM|VIZIANAGARAM,ANDHRA PRADESH,BO|PO,Delivery,22,0,0,17.923881,83.354861,True,False
532460,22,2,1,PARVATHIPURAM MANYAM|SRIKAKULAM,ANDHRA PRADESH,BO|PO,Delivery,3,19,0,18.568377,83.705746,True,False
585214,22,2,1,KALABURAGI|YADGIR,KARNATAKA,BO|PO,Delivery|Non Delivery,22,0,0,16.886271,77.337932,True,False
736121,22,2,1,ALIPURDUAR|COOCHBEHAR,WEST BENGAL,BO|PO,Delivery|Non Delivery,22,0,0,26.469143,89.443247,True,False
737121,22,2,1,SOUTH DISTRICT|WEST DISTRICT,SIKKIM,BO|PO,Delivery,22,0,0,27.219472,88.283342,True,False
804452,22,2,1,JEHANABAD|PATNA,BIHAR,BO|PO,Delivery,22,0,0,24.706375,84.766153,True,False
822124,22,2,1,GARHWA|PALAMU,JHARKHAND,BO|PO,Delivery,22,0,0,23.4672,84.771022,True,False
854334,22,2,1,ARARIA|PURNIA,BIHAR,BO|PO,Delivery,22,0,0,25.794076,86.863836,True,False
209121,21,2,1,KANPUR DEHAT|KANPUR NAGAR,UTTAR PRADESH,BO|PO,Delivery,21,0,0,26.320142,80.093318,True,False
276403,21,2,1,AZAMGARH|MAU,UTTAR PRADESH,BO|PO,Delivery|Non Delivery,6,15,0,19.147808,80.086433,True,False
314001,21,2,1,DUNGARPUR|NAGAUR,RAJASTHAN,BO|HO|PO,Delivery|Non Delivery,21,0,0,23.854846,73.603134,True,False
382120,21,2,1,AHMADABAD|MAHESANA,GUJARAT,BO|PO,Delivery,21,0,0,23.121695,72.215238,True,False
496223,21,2,1,JASHPUR|SURGUJA,CHHATTISGARH,BO|PO,Delivery,21,0,0,22.65126,83.724282,True,False
501501,21,2,1,RANGA REDDY|VIKARABAD,TELANGANA,BO|PO,Delivery,2,0,19,17.154347,77.80019,True,False
532127,21,2,1,SRIKAKULAM|VIZIANAGARAM,ANDHRA PRADESH,BO|PO,Delivery,21,0,0,18.43956,83.165612,True,False
713143,21,2,1,BIRBHUM|PURBA BARDHAMAN,WEST BENGAL,BO|PO,Delivery,21,0,0,23.520835,88.089484,True,False
721513,21,2,1,JHARGRAM|MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,21,0,0,22.371021,87.124858,True,False
794115,21,2,1,EAST GARO HILLS|SOUTH WEST GARO HILLS,MEGHALAYA,BO|PO,Delivery,15,0,6,25.449639,90.096662,True,False
804420,21,2,1,ARWAL|JEHANABAD,BIHAR,BO|PO,Delivery,21,0,0,25.250277,85.037943,True,False
816104,21,2,1,PAKUR|SAHEBGANJ,JHARKHAND,BO|PO,Delivery,21,0,0,24.703945,87.57261,True,False
193121,20,2,1,BANDIPORA|BARAMULLA,JAMMU AND KASHMIR,BO|PO,Delivery,20,0,0,34.142672,74.559126,True,False
229306,20,2,1,AMETHI|RAE BARELI,UTTAR PRADESH,BO|PO,Delivery,20,0,0,26.477392,81.013575,True,False
231307,20,2,1,MIRZAPUR|SONBHADRA,UTTAR PRADESH,BO|PO,Delivery,17,0,3,25.128699,82.558477,True,False
244715,20,2,1,ALMORA|NAINITAL,UTTARAKHAND,BO|PO,Delivery|Non Delivery,20,0,0,29.488769,78.865652,True,False
249165,20,2,1,TEHRI GARHWAL|UTTAR KASHI,UTTARAKHAND,BO|PO,Delivery,20,0,0,30.498274,78.519784,True,False
305901,20,2,1,AJMER|RAJSAMAND,RAJASTHAN,BO|HO|PO,Delivery|Non Delivery,20,0,0,26.153264,74.218611,True,False
383246,20,2,1,ARVALLI|SABAR KANTHA,GUJARAT,BO|PO,Delivery,18,0,2,23.833511,73.303586,True,False
388180,20,2,1,ANAND|KHEDA,GUJARAT,BO|PO,Delivery,20,0,0,22.464452,72.572143,True,False
391110,20,2,1,CHHOTAUDEPUR|VADODARA,GUJARAT,BO|HO|PO,Delivery|Non Delivery,20,0,0,18.514338,74.308646,True,False
451660,20,2,1,BARWANI|KHARGONE,MADHYA PRADESH,BO|PO,Delivery,20,0,0,22.099141,75.3064,True,False
483225,20,2,1,JABALPUR|KATNI,MADHYA PRADESH,BO|PO,Delivery|Non Delivery,0,0,20,,,True,False
495671,20,2,1,JANJGIR-CHAMPA|KORBA,CHHATTISGARH,BO|PO,Delivery|Non Delivery,20,0,0,22.062041,82.678591,True,False
509206,20,2,1,NAGARKURNOOL|WANAPARTHY,TELANGANA,BO|PO,Delivery,1,0,19,16.396528,78.143389,True,False
517326,20,2,1,ANNAMAYYA|CHITTOOR,ANDHRA PRADESH,BO|PO,Delivery,17,0,3,14.0987,78.3306,True,False
721144,20,2,1,MEDINIPUR EAST|MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,20,0,0,22.373827,87.736949,True,False
733124,20,2,1,DINAJPUR DAKSHIN|MALDAH,WEST BENGAL,BO|PO,Delivery,20,0,0,25.407844,88.549231,True,False
735210,20,2,1,COOCHBEHAR|JALPAIGURI,WEST BENGAL,BO|PO,Delivery,20,0,0,26.5605,89.0175,True,False
735211,20,2,1,ALIPURDUAR|COOCHBEHAR,WEST BENGAL,BO|PO,Delivery,20,0,0,26.525,88.9535,True,False
735224,20,2,1,COOCHBEHAR|JALPAIGURI,WEST BENGAL,BO|PO,Delivery,20,0,0,26.573,88.869,True,False
742202,20,2,1,MALDAH|MURSHIDABAD,WEST BENGAL,BO|PO,Delivery|Non Delivery,20,0,0,24.600091,87.942582,True,False
754141,20,2,1,JAGATSINGHAPUR|KENDRAPARA,ODISHA,BO|PO,Delivery|Non Delivery,19,0,1,20.398199,86.369237,True,False
767016,20,2,1,BALANGIR|SONEPUR,ODISHA,BO|PO,Delivery|Non Delivery,20,0,0,20.702489,83.674604,True,False
799105,20,2,1,GOMATI|SEPAHIJALA,TRIPURA,BO|PO,Delivery,1,0,19,23.292,91.2548,True,False
803202,20,2,1,NALANDA|PATNA,BIHAR,BO|PO,Delivery,20,0,0,25.548605,85.271313,True,False
813108,20,2,1,BANKA|BHAGALPUR,BIHAR,BO|PO,Delivery,17,3,0,25.027955,86.65248,True,False
824233,20,2,1,GAYA|JEHANABAD,BIHAR,BO|PO,Delivery,20,0,0,25.194859,84.732466,True,False
852122,20,2,1,MADHEPURA|PURNIA,BIHAR,BO|PO,Delivery,20,0,0,25.920204,86.852177,True,False
852124,20,2,1,MADHEPURA|SAHARSA,BIHAR,BO|PO,Delivery,20,0,0,25.892488,86.617579,True,False
206121,19,2,1,AURAIYA|ETAWAH,UTTAR PRADESH,BO|PO,Delivery|Non Delivery,19,0,0,26.544011,79.302353,True,False
208001,19,2,1,FATEHPUR|KANPUR NAGAR,UTTAR PRADESH,BO|HO|PO,Delivery|Non Delivery,19,0,0,26.456905,80.354309,True,False
209402,19,2,1,KANPUR NAGAR|MATHURA,UTTAR PRADESH,BO|PO,Delivery,19,0,0,26.346552,80.34123,True,False
244701,19,2,1,BAREILLY|RAMPUR,UTTAR PRADESH,BO|PO,Delivery,19,0,0,28.613752,79.158384,True,False
262722,19,2,1,KHERI|SITAPUR,UTTAR PRADESH,BO|PO,Delivery,19,0,0,27.87315,81.167081,True,False
363655,19,2,1,JAMNAGAR|MORBI,GUJARAT,BO|PO,Delivery,19,0,0,22.722806,70.551209,True,False
382130,19,2,1,AHMADABAD|SURENDRANAGAR,GUJARAT,BO|PO,Delivery,18,0,1,23.143333,72.211667,True,False
441203,19,2,1,BHANDARA|NAGPUR,MAHARASHTRA,BO|PO,Delivery|Non Delivery,19,0,0,20.864527,79.307164,True,False
484551,19,2,1,SHAHDOL|UMARIA,MADHYA PRADESH,BO|PO,Delivery|Non Delivery,14,0,5,23.466456,81.111212,True,False
496220,19,2,1,JASHPUR|RAIGARH,CHHATTISGARH,BO|PO,Delivery,19,0,0,22.645178,83.711529,True,False
509336,19,2,1,NARAYANPET|VIKARABAD,TELANGANA,BO|PO,Delivery,19,0,0,17.024822,77.534371,True,False
518221,19,2,1,KURNOOL|NANDYAL,ANDHRA PRADESH,BO|PO,Delivery,1,0,18,15.2355,77.738444,True,False
522212,19,2,1,BAPATLA|GUNTUR,ANDHRA PRADESH,BO|PO,Delivery,1,0,18,15.927,79.741,True,False
523201,19,2,1,BAPATLA|PRAKASAM,ANDHRA PRADESH,BO|PO,Delivery|Non Delivery,19,0,0,15.862653,79.914149,True,False
535591,19,2,1,PARVATHIPURAM MANYAM|VIZIANAGARAM,ANDHRA PRADESH,BO|PO,Delivery|Non Delivery,2,17,0,18.446227,83.15096,True,False
721121,19,2,1,JHARGRAM|MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery,19,0,0,22.474634,87.324986,True,False
768228,19,2,1,SAMBALPUR|SUNDARGARH,ODISHA,BO|PO,Delivery,19,0,0,21.918077,84.442899,True,False
796310,19,2,1,KHAWZAWL|SERCHHIP,MIZORAM,BO|PO,Delivery,19,0,0,23.475896,93.139095,True,False
811308,19,2,1,BANKA|JAMUI,BIHAR,BO|PO,Delivery|Non Delivery,19,0,0,24.770988,86.405155,True,False
813205,19,2,1,BANKA|BHAGALPUR,BIHAR,BO|PO,Delivery,19,0,0,24.379135,85.370858,True,False
813209,19,2,1,BHAGALPUR|KATIHAR,BIHAR,BO|PO,Delivery,19,0,0,25.383493,86.939179,True,False
814166,19,2,1,DUMKA|JAMTARA,JHARKHAND,BO|PO,Delivery,19,0,0,24.093893,87.047463,True,False
835301,19,2,1,LOHARDAGA|RANCHI,JHARKHAND,BO|PO,Delivery,19,0,0,23.379723,85.103159,True,False
854304,19,2,1,ARARIA|PURNIA,BIHAR,BO|PO,Delivery,19,0,0,26.248884,86.146308,True,False
148023,18,2,1,MALERKOTLA|SANGRUR,PUNJAB,BO|PO,Delivery|Non Delivery,13,5,0,28.968623,76.191749,True,False
172001,18,2,1,KULLU|SHIMLA,HIMACHAL PRADESH,BO|HO|PO,Delivery|Non Delivery,18,0,0,31.423045,77.681242,True,False
184121,18,2,1,SAMBA|UDHAMPUR,JAMMU AND KASHMIR,BO|PO,Delivery|Non Delivery,18,0,0,32.290091,74.83277,True,False
245304,18,2,1,GHAZIABAD|HAPUR,UTTAR PRADESH,BO|PO,Delivery|Non Delivery,18,0,0,28.671346,77.700855,True,False
391761,18,2,1,CHHOTAUDEPUR|VADODARA,GUJARAT,BO|PO,Delivery,18,0,0,17.597977,74.148761,True,False
431712,18,2,1,HINGOLI|NANDED,MAHARASHTRA,BO|PO,Delivery,18,0,0,19.468246,77.584801,True,False
431807,18,2,1,AURANGABAD|NANDED,MAHARASHTRA,BO|PO,Delivery,18,0,0,19.101176,77.517892,True,False
461001,18,2,1,HOSHANGABAD|NARSINGHPUR,MADHYA PRADESH,BO|HO|PO,Delivery|Non Delivery,2,0,16,22.757319,77.725764,True,False
518222,18,2,1,KURNOOL|NANDYAL,ANDHRA PRADESH,BO|PO,Delivery|Non Delivery,1,0,17,14.670056,77.601778,True,False
522549,18,2,1,GUNTUR|PALNADU,ANDHRA PRADESH,BO|PO,Delivery,18,0,0,16.231956,80.083184,True,False
531027,18,2,1,ALLURI SITHARAMA RAJU|ANAKAPALLI,ANDHRA PRADESH,BO|PO,Delivery,17,1,0,17.87965,82.766918,True,False
531111,18,2,1,ALLURI SITHARAMA RAJU|VISAKHAPATANAM,ANDHRA PRADESH,BO|PO,Delivery,18,0,0,17.925541,82.425672,True,False
531173,18,2,1,VISAKHAPATANAM|VIZIANAGARAM,ANDHRA PRADESH,BO|PO,Delivery,18,0,0,17.822462,83.198908,True,False
534312,18,2,1,ELURU|WEST GODAVARI,ANDHRA PRADESH,BO|PO,Delivery|Non Delivery,17,0,1,17.060522,81.537691,True,False
673579,18,2,1,KASARAGOD|WAYANAD,KERALA,BO|PO,Delivery,18,0,0,11.832232,76.104401,True,False
733132,18,2,1,DINAJPUR DAKSHIN|DINAJPUR UTTAR,WEST BENGAL,BO|PO,Delivery,18,0,0,25.360214,88.520157,True,False
735122,18,2,1,COOCHBEHAR|JALPAIGURI,WEST BENGAL,BO|PO,Delivery,17,1,0,26.37,88.801176,True,False
762012,18,2,1,BOUDH|KANDHAMAL,ODISHA,BO|PO,Delivery,1,0,17,20.440827,84.409393,True,False
764002,18,2,1,KORAPUT|NABARANGPUR,ODISHA,BO|PO,Delivery,18,0,0,18.911749,82.590512,True,False
795113,18,2,1,IMPHAL WEST|KANGPOKPI,MANIPUR,BO|PO,Delivery,17,1,0,24.773894,93.862077,True,False
795116,18,2,1,JIRIBAM|PHERZAWL,MANIPUR,BO|PO,Delivery,18,0,0,24.664346,93.237103,True,False
803213,18,2,1,NALANDA|PATNA,BIHAR,BO|PO,Delivery|Non Delivery,18,0,0,25.414774,85.703,True,False
847301,18,2,1,DARBHANGA|SAMASTIPUR,BIHAR,BO|PO,Delivery,18,0,0,24.097187,86.162073,True,False
852101,18,2,1,MADHEPURA|PURNIA,BIHAR,BO|PO,Delivery,18,0,0,25.91289,86.782017,True,False
854202,18,2,1,ARARIA|PURNIA,BIHAR,BO|PO,Delivery,17,1,0,25.797499,87.426547,True,False
124501,17,2,1,JHAJJAR|ROHTAK,HARYANA,BO|PO,Delivery,17,0,0,28.622588,76.727685,True,False
210202,17,2,1,BANDA|CHITRAKOOT,UTTAR PRADESH,BO|PO,Delivery,17,0,0,25.209084,80.672624,True,False
243723,17,2,1,BUDAUN|SAMBHAL,UTTAR PRADESH,BO|PO,Delivery,17,0,0,28.189418,78.779256,True,False
244501,17,2,1,AMROHA|MORADABAD,UTTAR PRADESH,BO|PO,Delivery,17,0,0,29.061,78.626833,True,False
273155,17,2,1,GORAKHPUR|MAHARAJGANJ,UTTAR PRADESH,BO|PO,Delivery,17,0,0,26.950467,83.338392,True,False
313011,17,2,1,RAJSAMAND|UDAIPUR,RAJASTHAN,BO|PO,Delivery,17,0,0,24.190828,73.644769,True,False
360590,17,2,1,DEVBHUMI DWARKA|PORBANDAR,GUJARAT,BO|PO,Delivery,17,0,0,21.846723,69.571953,True,False
363650,17,2,1,MORBI|RAJKOT,GUJARAT,BO|PO,Delivery,17,0,0,22.528527,70.676079,True,False
365440,17,2,1,AMRELI|JUNAGADH,GUJARAT,BO|PO,Delivery|Non Delivery,17,0,0,21.473719,70.871783,True,False
410501,17,2,1,PALGHAR|PUNE,MAHARASHTRA,BO|PO,Delivery,17,0,0,18.75096,73.862374,True,False
431154,17,2,1,AURANGABAD|JALNA,MAHARASHTRA,BO|PO,Delivery,15,0,2,19.791719,75.517963,True,False
431503,17,2,1,JALNA|PARBHANI,MAHARASHTRA,BO|PO,Delivery|Non Delivery,17,0,0,19.468398,76.455943,True,False
450551,17,2,1,EAST NIMAR|KHARGONE,MADHYA PRADESH,BO|PO,Delivery,17,0,0,22.118447,76.276012,True,False
460663,17,2,1,BETUL|CHHINDWARA,MADHYA PRADESH,BO|PO,Delivery,17,0,0,22.660568,78.510101,True,False
473885,17,2,1,ASHOKNAGAR|SHIVPURI,MADHYA PRADESH,BO|PO,Delivery,17,0,0,25.034999,77.528582,True,False
476335,17,2,1,MORENA|SHEOPUR,MADHYA PRADESH,BO|PO,Delivery,14,0,3,26.061456,77.064974,True,False
491222,17,2,1,BALOD|DURG,CHHATTISGARH,BO|PO,Delivery,17,0,0,20.990984,81.333864,True,False
491223,17,2,1,BALOD|DURG,CHHATTISGARH,BO|PO,Delivery,17,0,0,20.943046,81.352901,True,False
495113,17,2,1,BILASPUR|MUNGELI,CHHATTISGARH,BO|PO,Delivery,17,0,0,22.297567,81.966998,True,False
495330,17,2,1,BILASPUR|MUNGELI,CHHATTISGARH,BO|PO,Delivery,16,1,0,22.145196,81.865207,True,False
502313,17,2,1,MEDAK|SANGAREDDY,TELANGANA,BO|PO,Delivery,17,0,0,17.772041,78.299922,True,False
509340,17,2,1,MAHABUBNAGAR|VIKARABAD,TELANGANA,BO|PO,Delivery,17,0,0,16.865688,78.10592,True,False
524132,17,2,1,SPSR NELLORE|TIRUPATI,ANDHRA PRADESH,BO|PO,Delivery|Non Delivery,17,0,0,13.971158,79.557209,True,False
533437,17,2,1,EAST GODAVARI|KAKINADA,ANDHRA PRADESH,BO|PO,Delivery|Non Delivery,17,0,0,17.097624,82.126923,True,False
571124,17,2,1,CHAMARAJANAGARA|MYSURU,KARNATAKA,BO|PO,Delivery,1,0,16,12.212944,76.897667,True,False
571430,17,2,1,CHAMARAJANAGARA|MANDYA,KARNATAKA,BO|PO,Delivery|Non Delivery,2,0,15,12.385,77.05,True,False
721139,17,2,1,MEDINIPUR EAST|MEDINIPUR WEST,WEST BENGAL,BO|PO,Delivery|Non Delivery,17,0,0,22.632402,87.70255,True,False
731219,17,2,1,BIRBHUM|MURSHIDABAD,WEST BENGAL,BO|PO,Delivery,16,1,0,24.457866,87.859993,True,False
743425,17,2,1,24 PARAGANAS NORTH|24 PARAGANAS SOUTH,WEST BENGAL,BO|PO,Delivery,17,0,0,22.569561,88.697436,True,False
752050,17,2,1,KHORDHA|PURI,ODISHA,BO|PO,Delivery|Non Delivery,17,0,0,20.155243,85.708516,True,False
758025,17,2,1,JAJAPUR|KENDUJHAR,ODISHA,BO|PO,Delivery,17,0,0,21.169811,86.026069,True,False
761151,17,2,1,GANJAM|KANDHAMAL,ODISHA,BO|PO,Delivery,17,0,0,19.891347,84.367434,True,False
767020,17,2,1,BALANGIR|SONEPUR,ODISHA,BO|PO,Delivery,17,0,0,20.857336,83.502199,True,False
785614,17,2,1,GOLAGHAT|MAJULI,ASSAM,BO|PO,Delivery|Non Delivery,17,0,0,26.692959,93.952205,True,False
791103,17,2,1,EAST SIANG|UPPER SIANG,ARUNACHAL PRADESH,BO|PO,Delivery,17,0,0,28.212744,94.854647,True,False
804427,17,2,1,ARWAL|JEHANABAD,BIHAR,BO|PO,Delivery,17,0,0,25.154919,85.143443,True,False
811211,17,2,1,BHAGALPUR|MUNGER,BIHAR,BO|PO,Delivery,17,0,0,25.275455,86.547443,True,False
841436,17,2,1,GOPALGANJ|SIWAN,BIHAR,BO|PO,Delivery|Non Delivery,17,0,0,26.342334,84.355949,True,False
843128,17,2,1,MUZAFFARPUR|SHEOHAR,BIHAR,BO|PO,Delivery,17,0,0,26.227175,85.286819,True,False
847304,17,2,1,DARBHANGA|MADHUBANI,BIHAR,BO|PO,Delivery,17,0,0,25.322723,86.23993,True,False
852139,17,2,1,MADHEPURA|SUPAUL,BIHAR,BO|PO,Delivery,17,0,0,26.012324,86.740938,True,False
209863,16,2,1,MATHURA|UNNAO,UTTAR PRADESH,BO|PO,Delivery,16,0,0,26.282744,80.692954,True,False
227813,16,2,1,AMETHI|SULTANPUR,UTTAR PRADESH,BO|PO,Delivery,16,0,0,25.919049,81.407766,True,False
227816,16,2,1,AMETHI|SULTANPUR,UTTAR PRADESH,BO|PO,Delivery,16,0,0,26.034155,82.470255,True,False
228159,16,2,1,AMETHI|SULTANPUR,UTTAR PRADESH,BO|PO,Delivery|Non Delivery,16,0,0,26.588676,81.505731,True,False
244713,16,2,1,NAINITAL|UDAM SINGH NAGAR,UTTARAKHAND,BO|PO,Delivery|Non Delivery,16,0,0,29.311665,79.113768,True,False
246429,16,2,1,CHAMOLI|RUDRA PRAYAG,UTTARAKHAND,BO|PO,Delivery,16,0,0,30.290172,79.173337,True,False
247775,16,2,1,MUZAFFARNAGAR|SHAMLI,UTTAR PRADESH,BO|PO,Delivery,16,0,0,28.479795,77.321146,True,False
285203,16,2,1,HAMIRPUR|JALAUN,UTTAR PRADESH,BO|PO,Delivery,16,0,0,26.153201,79.476838,True,False
335062,16,2,1,GANGANAGAR|HANUMANGARH,RAJASTHAN,BO|PO,Delivery,16,0,0,29.894525,74.228846,True,False
389110,16,2,1,MAHISAGAR|PANCH MAHALS,GUJARAT,BO|PO,Delivery,16,0,0,22.935019,73.892503,True,False
491221,16,2,1,BALOD|DURG,CHHATTISGARH,BO|PO,Delivery,16,0,0,21.115522,81.320115,True,False
495449,16,2,1,BILASPUR|KORBA,CHHATTISGARH,BO|PO,Delivery,16,0,0,22.386428,82.377369,True,False
509202,16,2,1,MAHABUBNAGAR|RANGA REDDY,TELANGANA,BO|PO,Delivery,1,0,15,16.949139,78.182972,True,False
509382,16,2,1,MAHABUBNAGAR|WANAPARTHY,TELANGANA,BO|PO,Delivery,16,0,0,16.631182,78.010432,True,False
532440,16,2,1,PARVATHIPURAM MANYAM|SRIKAKULAM,ANDHRA PRADESH,BO|PO,Delivery,1,14,1,18.60375,83.756333,True,False
533450,16,2,1,EAST GODAVARI|KAKINADA,ANDHRA PRADESH,BO|PO,Delivery|Non Delivery,16,0,0,17.011095,82.179583,True,False
583212,16,2,1,BALLARI|VIJAYNAGAR,KARNATAKA,BO|PO,Delivery|Non Delivery,16,0,0,15.044584,76.234261,True,False
604407,16,2,1,RANIPET|TIRUVANNAMALAI,TAMIL NADU,BO|PO,Delivery|Non Delivery,16,0,0,12.708038,79.560053,True,False
737113,16,2,1,SORENG|WEST DISTRICT,SIKKIM,BO|PO,Delivery,16,0,0,27.352923,88.256691,True,False
761108,16,2,1,GANJAM|KANDHAMAL,ODISHA,BO|PO,Delivery,16,0,0,19.771064,84.436843,True,False
768221,16,2,1,JHARSUGUDA|SAMBALPUR,ODISHA,BO|PO,Delivery,16,0,0,22.035314,84.307289,True,False
