pincode,post_office_count,unique_district_count,unique_state_count,district_candidates,state_candidates,office_type_candidates,delivery_candidates,valid_coordinate_pair_count,invalid_coordinate_pair_count,incomplete_coordinate_pair_count,mean_valid_latitude,mean_valid_longitude,ambiguous_district,ambiguous_state
229308,12,1,1,RAE BARELI,UTTAR PRADESH,BO|PO,Delivery,11,1,0,27.272731,78.833015,False,False
229309,26,1,1,AMETHI,UTTAR PRADESH,BO|PO,Delivery,21,5,0,24.972258,80.551997,False,False
229310,9,1,1,RAE BARELI,UTTAR PRADESH,BO|PO,Delivery,9,0,0,26.39792,80.988676,False,False
229311,5,1,1,RAE BARELI,UTTAR PRADESH,BO|PO,Delivery,4,1,0,26.817819,80.876771,False,False
229316,6,1,1,RAE BARELI,UTTAR PRADESH,BO|PO,Delivery,4,2,0,26.582125,79.249514,False,False
229401,18,1,1,RAE BARELI,UTTAR PRADESH,BO|PO,Delivery,18,0,0,26.764175,81.283433,False,False
229402,13,1,1,RAE BARELI,UTTAR PRADESH,BO|PO,Delivery,13,0,0,25.620611,82.07576,False,False
229404,15,1,1,RAE BARELI,UTTAR PRADESH,BO|PO,Delivery,15,0,0,25.769654,79.761881,False,False
229405,5,1,1,RAE BARELI,UTTAR PRADESH,BO|PO,Delivery,5,0,0,26.876989,80.100202,False,False
229406,3,1,1,RAE BARELI,UTTAR PRADESH,BO|PO,Delivery,3,0,0,27.471649,80.580336,False,False
229408,7,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,7,0,0,22.759364,81.593017,False,False
229410,4,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,3,1,0,23.281943,81.798311,False,False
229411,7,1,1,PRAYAGRAJ,UTTAR PRADESH,BO|PO,Delivery,7,0,0,24.360706,81.302944,False,False
229412,9,1,1,PRAYAGRAJ,UTTAR PRADESH,BO|PO,Delivery,9,0,0,25.743214,81.746471,False,False
229413,7,1,1,PRAYAGRAJ,UTTAR PRADESH,BO|PO,Delivery,7,0,0,25.650487,81.620535,False,False
229801,7,2,1,AMETHI|RAE BARELI,UTTAR PRADESH,BO|PO,Delivery,7,0,0,26.425773,79.461079,True,False
229802,10,2,1,AMETHI|RAE BARELI,UTTAR PRADESH,BO|PO,Delivery,8,2,0,26.043212,82.133128,True,False
230001,6,1,1,PRATAPGARH,UTTAR PRADESH,HO|PO,Delivery|Non Delivery,6,0,0,25.91602,81.997765,False,False
230002,5,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,5,0,0,22.415403,81.443025,False,False
230121,8,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,8,0,0,22.927114,81.558161,False,False
230124,11,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,11,0,0,21.556158,81.206726,False,False
230125,12,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,12,0,0,21.747902,81.380255,False,False
230126,2,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,2,0,0,23.280335,81.84796,False,False
230127,7,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,7,0,0,21.916788,81.391269,False,False
230128,12,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,12,0,0,21.65054,81.363039,False,False
230129,11,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,11,0,0,21.92521,81.71693,False,False
230130,1,1,1,PRATAPGARH,UTTAR PRADESH,PO,Delivery,1,0,0,26.241304,84.071794,False,False
230131,9,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery|Non Delivery,9,0,0,22.198098,81.754982,False,False
230132,14,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,14,0,0,21.648314,81.628236,False,False
230133,4,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,4,0,0,25.888027,81.960306,False,False
230134,8,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,8,0,0,21.830656,81.638014,False,False
230135,15,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,15,0,0,21.858073,81.595946,False,False
230136,6,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,6,0,0,22.200591,81.432176,False,False
230137,4,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,4,0,0,22.334889,81.467058,False,False
230138,5,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,5,0,0,22.367135,81.582318,False,False
230139,13,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,13,0,0,21.82295,81.388611,False,False
230141,13,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,13,0,0,21.613231,81.495333,False,False
230142,7,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,7,0,0,21.926117,81.627226,False,False
230143,6,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,6,0,0,21.801745,81.375803,False,False
230144,7,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,7,0,0,24.579436,81.716197,False,False
230201,18,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,18,0,0,21.627813,81.379395,False,False
230202,8,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,8,0,0,21.784552,81.392067,False,False
230204,24,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,24,0,0,21.644837,81.413942,False,False
230301,9,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,9,0,0,21.915495,81.518558,False,False
230302,6,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,6,0,0,22.273044,81.677668,False,False
230304,18,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,17,0,1,21.742383,81.571386,False,False
230306,5,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,5,0,0,22.413304,81.532293,False,False
230401,12,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,11,0,1,22.134915,81.441993,False,False
230402,14,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,14,0,0,21.560306,81.54794,False,False
230403,11,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery|Non Delivery,11,0,0,21.71031,81.561924,False,False
230404,3,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,3,0,0,22.978859,81.599031,False,False
230405,6,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,6,0,0,22.179713,81.532408,False,False
230501,7,2,1,AMETHI|PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,7,0,0,21.954797,81.354254,True,False
230502,12,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,12,0,0,21.83625,81.399025,False,False
230503,14,1,1,PRATAPGARH,UTTAR PRADESH,BO|PO,Delivery,14,0,0,22.136593,81.496378,False,False
231001,8,1,1,MIRZAPUR,UTTAR PRADESH,HO|PO,Delivery|Non Delivery,8,0,0,25.14623,82.634715,False,False
231205,21,1,1,SONBHADRA,UTTAR PRADESH,BO|PO,Delivery,21,0,0,24.555449,83.053855,False,False
231206,4,1,1,SONBHADRA,UTTAR PRADESH,BO|PO,Delivery,4,0,0,24.587204,83.105594,False,False
231207,10,1,1,SONBHADRA,UTTAR PRADESH,BO|PO,Delivery,10,0,0,24.450268,83.133924,False,False
231208,36,1,1,SONBHADRA,UTTAR PRADESH,BO|PO,Delivery,35,1,0,24.188391,83.180419,False,False
231209,1,1,1,SONBHADRA,UTTAR PRADESH,PO,Delivery,1,0,0,24.3612,83.1236,False,False
231210,42,2,1,MIRZAPUR|SONBHADRA,UTTAR PRADESH,BO|PO,Delivery,42,0,0,24.738492,82.90717,True,False
231211,52,1,1,MIRZAPUR,UTTAR PRADESH,BO|PO,Delivery,52,0,0,24.979347,82.389263,False,False
231212,20,1,1,SONBHADRA,UTTAR PRADESH,BO|PO,Delivery,20,0,0,24.150861,83.167599,False,False
231213,44,1,1,SONBHADRA,UTTAR PRADESH,BO|PO,Delivery,44,0,0,24.661422,83.286738,False,False
231215,11,1,1,SONBHADRA,UTTAR PRADESH,BO|PO,Delivery,11,0,0,24.675056,82.905027,False,False
231216,46,1,1,SONBHADRA,UTTAR PRADESH,BO|HO|PO,Delivery|Non Delivery,46,0,0,24.736479,83.038714,False,False
231217,5,1,1,SONBHADRA,UTTAR PRADESH,BO|PO,Delivery,5,0,0,26.231302,83.054806,False,False
231218,3,1,1,SONBHADRA,UTTAR PRADESH,BO|PO,Delivery,2,1,0,24.144208,82.672833,False,False
231219,7,1,1,SONBHADRA,UTTAR PRADESH,BO|PO,Delivery|Non Delivery,7,0,0,24.44077,82.964817,False,False
231220,1,1,1,SONBHADRA,UTTAR PRADESH,PO,Delivery,1,0,0,24.156356,82.795152,False,False
231221,3,1,1,SONBHADRA,UTTAR PRADESH,BO|PO,Delivery,3,0,0,24.236208,82.967632,False,False
231222,6,1,1,SONBHADRA,UTTAR PRADESH,BO|PO,Delivery|Non Delivery,6,0,0,24.15888,82.640627,False,False
231223,20,1,1,SONBHADRA,UTTAR PRADESH,BO|PO,Delivery,20,0,0,24.006188,82.89792,False,False
231224,2,1,1,SONBHADRA,UTTAR PRADESH,BO|PO,Delivery,2,0,0,24.138606,82.620832,False,False
231225,7,1,1,SONBHADRA,UTTAR PRADESH,BO|PO,Delivery,7,0,0,24.564617,82.872286,False,False
231226,27,1,1,SONBHADRA,UTTAR PRADESH,BO|PO,Delivery,27,0,0,24.37817,83.330496,False,False
231301,7,1,1,MIRZAPUR,UTTAR PRADESH,BO|PO,Delivery,7,0,0,25.125537,83.086828,False,False
231302,17,1,1,MIRZAPUR,UTTAR PRADESH,BO|PO,Delivery,17,0,0,25.143762,83.012655,False,False
231303,11,1,1,MIRZAPUR,UTTAR PRADESH,BO|PO,Delivery,11,0,0,25.185152,82.461332,False,False
231304,47,1,1,MIRZAPUR,UTTAR PRADESH,BO|PO,Delivery|Non Delivery,47,0,0,25.055285,82.877048,False,False
231305,16,1,1,MIRZAPUR,UTTAR PRADESH,BO|PO,Delivery,16,0,0,25.476899,83.444978,False,False
231306,7,1,1,MIRZAPUR,UTTAR PRADESH,BO|PO,Delivery,7,0,0,25.129987,82.78527,False,False
231307,20,2,1,MIRZAPUR|SONBHADRA,UTTAR PRADESH,BO|PO,Delivery,17,0,3,25.128699,82.558477,True,False
231309,16,1,1,MIRZAPUR,UTTAR PRADESH,BO|PO,Delivery,16,0,0,24.779814,82.524943,False,False
231311,1,1,1,MIRZAPUR,UTTAR PRADESH,PO,Delivery,1,0,0,24.955528,82.883865,False,False
231312,7,1,1,MIRZAPUR,UTTAR PRADESH,BO|PO,Delivery,7,0,0,25.182858,82.549917,False,False
231313,8,1,1,MIRZAPUR,UTTAR PRADESH,BO|PO,Delivery,8,0,0,25.1452,82.592015,False,False
231314,3,1,1,MIRZAPUR,UTTAR PRADESH,BO|PO,Delivery,3,0,0,24.981989,82.796874,False,False
231501,16,1,1,MIRZAPUR,UTTAR PRADESH,BO|PO,Delivery,16,0,0,25.174783,82.681516,False,False
232101,14,1,1,CHANDAULI,UTTAR PRADESH,BO|PO,Delivery|Non Delivery,14,0,0,25.279855,83.137494,False,False
232102,11,1,1,CHANDAULI,UTTAR PRADESH,BO|PO,Delivery,11,0,0,25.353161,83.190233,False,False
232103,20,1,1,CHANDAULI,UTTAR PRADESH,BO|PO,Delivery,20,0,0,25.580121,83.11845,False,False
232104,17,1,1,CHANDAULI,UTTAR PRADESH,BO|PO,Delivery,17,0,0,25.279083,83.250295,False,False
232105,10,1,1,CHANDAULI,UTTAR PRADESH,BO|PO,Delivery,10,0,0,25.336423,83.090537,False,False
232106,21,1,1,CHANDAULI,UTTAR PRADESH,BO|PO,Delivery,21,0,0,25.521028,83.354019,False,False
232107,7,1,1,CHANDAULI,UTTAR PRADESH,BO|PO,Delivery,7,0,0,25.309452,83.212457,False,False
232108,14,1,1,CHANDAULI,UTTAR PRADESH,BO|PO,Delivery,13,0,1,25.310042,83.079654,False,False
232109,14,1,1,CHANDAULI,UTTAR PRADESH,BO|PO,Delivery,14,0,0,25.321158,83.037816,False,False
232110,22,1,1,CHANDAULI,UTTAR PRADESH,BO|PO,Delivery,22,0,0,25.280319,83.343692,False,False
232111,21,1,1,CHANDAULI,UTTAR PRADESH,BO|PO,Delivery,21,0,0,27.085913,83.124267,False,False
232114,1,1,1,VARANASI,UTTAR PRADESH,PO,Delivery,1,0,0,25.31877,83.01285,False,False
232115,1,1,1,CHANDAULI,UTTAR PRADESH,BO,Delivery,1,0,0,25.493942,83.178176,False,False
232118,14,1,1,CHANDAULI,UTTAR PRADESH,BO|PO,Delivery,14,0,0,25.292256,83.126793,False,False
232120,8,1,1,CHANDAULI,UTTAR PRADESH,BO|PO,Delivery,8,0,0,25.255875,83.037925,False,False
232325,1,1,1,GHAZIPUR,UTTAR PRADESH,PO,Delivery,1,0,0,25.5765,83.573194,False,False
232326,14,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery|Non Delivery,2,0,12,25.421931,83.670292,False,False
232327,5,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery|Non Delivery,2,0,3,25.494903,83.808181,False,False
232328,4,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,1,0,3,25.535611,83.714278,False,False
232329,9,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery|Non Delivery,2,0,7,25.401083,83.552694,False,False
232330,2,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,1,0,1,25.430194,83.706333,False,False
232331,9,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,1,0,8,25.416028,83.559806,False,False
232332,5,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,1,0,4,25.519806,83.605417,False,False
232333,13,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,2,0,11,25.44423,83.754264,False,False
232336,6,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,1,0,5,25.5195,83.650306,False,False
232339,4,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,1,0,3,25.482444,83.768556,False,False
232340,7,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,1,0,6,25.5765,83.573194,False,False
232341,1,1,1,GHAZIPUR,UTTAR PRADESH,PO,Delivery,1,0,0,25.56006,83.643884,False,False
233001,6,1,1,GHAZIPUR,UTTAR PRADESH,HO|PO,Delivery|Non Delivery,4,0,2,25.58159,83.581118,False,False
233002,22,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,1,0,21,25.567583,83.560083,False,False
233221,10,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,1,0,9,25.535306,83.221778,False,False
233222,12,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,1,0,11,25.759083,83.691611,False,False
233223,7,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,1,0,6,25.5765,83.573194,False,False
233224,5,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,1,0,4,25.489194,83.463667,False,False
233225,9,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,1,0,8,25.420583,83.669389,False,False
233226,23,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,1,0,22,25.804778,83.554139,False,False
233227,17,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery|Non Delivery,2,0,15,25.630611,83.757611,False,False
233228,6,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,1,0,5,25.727833,83.932611,False,False
233229,6,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,1,0,5,25.762694,83.690583,False,False
233230,7,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,1,0,6,25.809139,83.648528,False,False
233231,11,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,1,0,10,25.653889,83.553333,False,False
233232,6,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,1,0,5,25.462667,83.471056,False,False
233233,8,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,1,0,7,25.648972,83.884222,False,False
233234,1,1,1,GHAZIPUR,UTTAR PRADESH,PO,Delivery,1,0,0,27.2046,77.4977,False,False
233300,9,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,1,0,8,25.722583,83.548278,False,False
233301,6,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,1,0,5,25.5765,83.573194,False,False
233302,14,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,1,0,13,25.622,83.755778,False,False
233303,6,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,1,0,5,25.6145,83.6095,False,False
233304,16,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery|Non Delivery,2,0,14,25.555903,83.397486,False,False
233305,11,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,1,0,10,25.653889,83.553333,False,False
233306,9,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,1,0,8,25.542417,83.258667,False,False
233307,7,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,1,0,6,25.3775,83.205444,False,False
233310,6,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,1,0,5,25.629444,83.816583,False,False
233311,9,1,1,GHAZIPUR,UTTAR PRADESH,BO|PO,Delivery,1,0,8,25.552472,83.4015,False,False
241001,42,2,1,HARDOI|MATHURA,UTTAR PRADESH,BO|HO|PO,Delivery|Non Delivery,42,0,0,27.376332,80.063727,True,False
241121,9,1,1,HARDOI,UTTAR PRADESH,BO|PO,Delivery,9,0,0,27.3257,80.569763,False,False
241122,10,1,1,HARDOI,UTTAR PRADESH,BO|PO,Delivery,10,0,0,27.325079,80.202329,False,False
241123,23,1,1,HARDOI,UTTAR PRADESH,BO|PO,Delivery,22,1,0,26.985171,79.794297,False,False
241124,20,1,1,HARDOI,UTTAR PRADESH,BO|PO,Delivery|Non Delivery,19,1,0,27.560127,80.030743,False,False
241125,15,1,1,HARDOI,UTTAR PRADESH,BO|PO,Delivery,15,0,0,27.567977,80.044844,False,False
241126,10,1,1,HARDOI,UTTAR PRADESH,BO|PO,Delivery,10,0,0,26.46978,79.273035,False,False
241127,1,1,1,HARDOI,UTTAR PRADESH,PO,Delivery,1,0,0,27.084157,80.455137,False,False
241201,13,1,1,HARDOI,UTTAR PRADESH,BO|PO,Delivery,13,0,0,27.200514,80.204226,False,False
241202,11,1,1,HARDOI,UTTAR PRADESH,BO|PO,Delivery,9,2,0,27.150865,80.744254,False,False
241203,13,1,1,HARDOI,UTTAR PRADESH,BO|PO,Delivery,13,0,0,26.321111,79.764437,False,False
241204,15,1,1,HARDOI,UTTAR PRADESH,BO|PO,Delivery,14,1,0,27.100517,80.492682,False,False
241301,13,1,1,HARDOI,UTTAR PRADESH,BO|PO,Delivery|Non Delivery,13,0,0,27.207457,80.058177,False,False
241302,12,1,1,HARDOI,UTTAR PRADESH,BO|PO,Delivery,12,0,0,27.169475,80.145375,False,False
241303,17,1,1,HARDOI,UTTAR PRADESH,BO|PO,Delivery,17,0,0,27.05151,80.15453,False,False
241304,19,1,1,HARDOI,UTTAR PRADESH,BO|PO,Delivery,16,3,0,27.27707,80.443375,False,False
241305,8,1,1,HARDOI,UTTAR PRADESH,BO|PO,Delivery,8,0,0,27.06867,80.297647,False,False
241401,9,1,1,HARDOI,UTTAR PRADESH,BO|PO,Delivery,9,0,0,27.338657,80.041945,False,False
241402,18,1,1,HARDOI,UTTAR PRADESH,BO|PO,Delivery,17,1,0,27.321493,79.82786,False,False
241403,10,1,1,HARDOI,UTTAR PRADESH,BO|PO,Delivery,10,0,0,27.258776,79.943955,False,False
241404,11,1,1,HARDOI,UTTAR PRADESH,BO|PO,Delivery,11,0,0,27.472951,80.270409,False,False
241405,7,1,1,HARDOI,UTTAR PRADESH,BO|PO,Delivery,7,0,0,27.528201,80.146935,False,False
241406,13,1,1,HARDOI,UTTAR PRADESH,BO|PO,Delivery,12,1,0,27.643561,80.203009,False,False
241407,15,1,1,HARDOI,UTTAR PRADESH,BO|PO,Delivery,8,7,0,27.70283,80.22291,False,False
242001,36,1,1,SHAHJAHANPUR,UTTAR PRADESH,BO|HO|PO,Delivery|Non Delivery,24,0,12,27.884054,79.912412,False,False
242021,2,1,1,SAMBHAL,UTTAR PRADESH,BO|PO,Delivery,2,0,0,28.150329,78.770773,False,False
242042,14,1,1,SHAHJAHANPUR,UTTAR PRADESH,BO|PO,Delivery,14,0,0,27.884321,79.912565,False,False
242127,24,1,1,SHAHJAHANPUR,UTTAR PRADESH,BO|PO,Delivery,24,0,0,27.884062,79.912413,False,False
242220,6,1,1,SHAHJAHANPUR,UTTAR PRADESH,BO|PO,Delivery,6,0,0,27.885148,79.913051,False,False
242221,33,1,1,SHAHJAHANPUR,UTTAR PRADESH,BO|PO,Delivery|Non Delivery,32,1,0,27.877912,79.903294,False,False
242223,22,1,1,SHAHJAHANPUR,UTTAR PRADESH,BO|PO,Delivery,22,0,0,27.884095,79.912432,False,False
242226,5,1,1,SHAHJAHANPUR,UTTAR PRADESH,BO|PO,Delivery|Non Delivery,5,0,0,27.885438,79.913221,False,False
242301,22,1,1,SHAHJAHANPUR,UTTAR PRADESH,BO|PO,Delivery,22,0,0,27.885818,79.899273,False,False
242303,15,1,1,SHAHJAHANPUR,UTTAR PRADESH,BO|PO,Delivery,15,0,0,27.893244,79.887974,False,False
242305,13,1,1,SHAHJAHANPUR,UTTAR PRADESH,BO|PO,Delivery|Non Delivery,13,0,0,27.902885,79.896362,False,False
242306,16,1,1,SHAHJAHANPUR,UTTAR PRADESH,BO|PO,Delivery,16,0,0,27.886262,79.918938,False,False
242307,19,1,1,SHAHJAHANPUR,UTTAR PRADESH,BO|PO,Delivery|Non Delivery,9,0,10,27.89321,79.893745,False,False
242401,21,1,1,SHAHJAHANPUR,UTTAR PRADESH,BO|PO,Delivery,20,0,1,27.884134,79.912455,False,False
242405,13,1,1,SHAHJAHANPUR,UTTAR PRADESH,BO|PO,Delivery,13,0,0,27.901822,79.917785,False,False
242406,14,1,1,SHAHJAHANPUR,UTTAR PRADESH,BO|PO,Delivery,13,0,1,27.884368,79.912593,False,False
242407,21,1,1,SHAHJAHANPUR,UTTAR PRADESH,BO|PO,Delivery,21,0,0,27.89425,79.909847,False,False
243001,11,1,1,BAREILLY,UTTAR PRADESH,HO|PO,Delivery|Non Delivery,10,0,1,28.32725,79.433648,False,False
243002,4,1,1,BAREILLY,UTTAR PRADESH,BO|PO,Delivery,4,0,0,28.419908,79.379364,False,False
243003,13,1,1,BAREILLY,UTTAR PRADESH,BO|PO,Delivery|Non Delivery,13,0,0,28.502145,79.469446,False,False
243004,10,1,1,BAREILLY,UTTAR PRADESH,BO|PO,Delivery,10,0,0,28.284897,79.405929,False,False
243005,4,1,1,BAREILLY,UTTAR PRADESH,PO,Delivery|Non Delivery,4,0,0,28.371158,79.48101,False,False
243006,2,1,1,BAREILLY,UTTAR PRADESH,PO,Delivery|Non Delivery,2,0,0,28.372129,79.44336,False,False
243122,7,1,1,BAREILLY,UTTAR PRADESH,BO|PO,Delivery|Non Delivery,7,0,0,28.408371,79.432248,False,False
243123,11,1,1,BAREILLY,UTTAR PRADESH,BO|PO,Delivery,11,0,0,28.569834,79.550943,False,False
243126,2,1,1,BAREILLY,UTTAR PRADESH,BO|PO,Delivery,2,0,0,28.439353,79.516639,False,False
243201,24,1,1,BAREILLY,UTTAR PRADESH,BO|PO,Delivery|Non Delivery,24,0,0,28.771482,79.478696,False,False
243202,10,1,1,BAREILLY,UTTAR PRADESH,BO|PO,Delivery,10,0,0,28.54697,79.467382,False,False
243203,9,1,1,BAREILLY,UTTAR PRADESH,BO|PO,Delivery,9,0,0,28.619762,79.557805,False,False
243301,18,1,1,BAREILLY,UTTAR PRADESH,BO|PO,Delivery|Non Delivery,18,0,0,28.470147,79.621273,False,False
243302,17,1,1,BAREILLY,UTTAR PRADESH,BO|PO,Delivery,17,0,0,28.578844,79.517342,False,False
243303,15,1,1,BAREILLY,UTTAR PRADESH,BO|PO,Delivery,15,0,0,28.543752,79.378312,False,False
243401,7,1,1,BAREILLY,UTTAR PRADESH,BO|PO,Delivery,7,0,0,28.476229,79.348486,False,False
243402,10,1,1,BAREILLY,UTTAR PRADESH,BO|PO,Delivery,10,0,0,28.34848,79.43815,False,False
243403,2,1,1,BAREILLY,UTTAR PRADESH,BO|PO,Delivery,2,0,0,28.186945,79.257788,False,False
243407,10,1,1,BAREILLY,UTTAR PRADESH,BO|PO,Delivery,10,0,0,28.497769,79.582272,False,False
243501,8,1,1,BAREILLY,UTTAR PRADESH,BO|PO,Delivery,8,0,0,28.31499,79.289687,False,False
243502,12,1,1,BAREILLY,UTTAR PRADESH,BO|PO,Delivery,12,0,0,28.747853,79.539826,False,False
243503,23,1,1,BAREILLY,UTTAR PRADESH,BO|PO,Delivery,23,0,0,28.711339,79.588508,False,False
243504,12,1,1,BAREILLY,UTTAR PRADESH,BO|PO,Delivery,12,0,0,28.491742,79.470935,False,False
243505,17,1,1,BAREILLY,UTTAR PRADESH,BO|PO,Delivery,17,0,0,28.637979,79.296202,False,False
243506,8,1,1,BAREILLY,UTTAR PRADESH,BO|PO,Delivery,8,0,0,28.589804,79.515657,False,False
243601,56,1,1,BUDAUN,UTTAR PRADESH,BO|HO|PO,Delivery|Non Delivery,56,0,0,28.015844,79.152633,False,False
243630,12,1,1,BUDAUN,UTTAR PRADESH,BO|PO,Delivery,12,0,0,28.094309,79.373871,False,False
243631,10,1,1,BUDAUN,UTTAR PRADESH,BO|PO,Delivery,10,0,0,27.876099,79.305766,False,False
243632,12,1,1,BUDAUN,UTTAR PRADESH,BO|PO,Delivery,12,0,0,28.367509,78.948605,False,False
243633,24,1,1,BUDAUN,UTTAR PRADESH,BO|PO,Delivery,24,0,0,28.14397,78.919424,False,False
243634,8,1,1,BUDAUN,UTTAR PRADESH,BO|PO,Delivery,8,0,0,28.125085,79.238295,False,False
243635,26,1,1,BUDAUN,UTTAR PRADESH,BO|PO,Delivery,26,0,0,27.995645,79.392174,False,False
243636,11,1,1,BUDAUN,UTTAR PRADESH,BO|PO,Delivery,11,0,0,27.951582,78.930733,False,False
243637,4,1,1,BUDAUN,UTTAR PRADESH,BO|PO,Delivery,4,0,0,27.984423,79.227567,False,False
243638,32,1,1,SAMBHAL,UTTAR PRADESH,BO|PO,Delivery|Non Delivery,32,0,0,28.015854,78.768856,False,False
243639,18,1,1,BUDAUN,UTTAR PRADESH,BO|PO,Delivery|Non Delivery,18,0,0,28.008686,79.004816,False,False
243641,7,1,1,BUDAUN,UTTAR PRADESH,BO|PO,Delivery,7,0,0,27.808678,79.242207,False,False
243720,11,1,1,BUDAUN,UTTAR PRADESH,BO|PO,Delivery,11,0,0,28.292492,78.945222,False,False
243722,17,1,1,SAMBHAL,UTTAR PRADESH,BO|PO,Delivery,17,0,0,28.11228,78.472816,False,False
243723,17,2,1,BUDAUN|SAMBHAL,UTTAR PRADESH,BO|PO,Delivery,17,0,0,28.189418,78.779256,True,False
243724,13,1,1,BUDAUN,UTTAR PRADESH,BO|PO,Delivery,13,0,0,28.239903,78.839416,False,False
243725,13,1,1,BUDAUN,UTTAR PRADESH,BO|PO,Delivery,13,0,0,28.231954,79.115275,False,False
243726,11,1,1,BUDAUN,UTTAR PRADESH,BO|PO,Delivery,11,0,0,28.180852,79.073731,False,False
243727,6,1,1,SAMBHAL,UTTAR PRADESH,BO|PO,Delivery,6,0,0,28.322017,78.469286,False,False
